Date,High,Low,Open,Close,Volume,Adj Close
2016-03-24,28646.06640625,27934.65625,28551.2109375,28361.501953125,284804.0,28072.59375
2016-03-25,28124.365234375,27602.666015625,27934.65625,27887.228515625,365093.0,27603.15234375
2016-03-28,28171.79296875,27839.802734375,27982.083984375,28029.51171875,173851.0,27743.986328125
2016-03-29,29120.337890625,28124.365234375,28124.365234375,28930.62890625,610994.0,28635.92578125
2016-03-30,29262.619140625,28883.201171875,29167.765625,29120.337890625,377274.0,28823.701171875
2016-03-31,29689.46484375,29120.337890625,29310.046875,29404.90234375,474316.0,29105.3671875
2016-04-01,29784.3203125,29072.91015625,29404.90234375,29499.755859375,606030.0,29199.25390625
2016-04-04,29357.474609375,28883.201171875,29310.046875,29120.337890625,291424.0,28823.701171875
2016-04-05,29025.484375,27365.529296875,28646.06640625,28076.9375,760963.0,27790.9296875
2016-04-06,28693.4921875,27934.65625,28029.51171875,28361.501953125,298915.0,28072.59375
2016-04-07,29547.18359375,27934.65625,28361.501953125,29310.046875,474606.0,29011.478515625
2016-04-08,29736.892578125,28646.06640625,29025.484375,29499.755859375,506488.0,29199.25390625
2016-04-11,30495.728515625,29452.328125,29499.755859375,30353.447265625,901629.0,30044.248046875
2016-04-12,30590.583984375,30258.591796875,30543.15625,30495.728515625,354280.0,30185.08203125
2016-04-14,31254.564453125,30163.73828125,30163.73828125,31207.13671875,850205.0,30889.2421875
2016-04-15,31586.556640625,30495.728515625,31207.13671875,30495.728515625,548665.0,30185.08203125
2016-04-18,30353.447265625,29689.46484375,30021.45703125,29879.173828125,588386.0,29574.806640625
2016-04-19,30732.865234375,29831.74609375,29831.74609375,30448.30078125,564695.0,30138.13671875
2016-04-20,30638.009765625,29736.892578125,30448.30078125,29736.892578125,498133.0,29433.974609375
2016-04-21,30021.45703125,28835.775390625,29689.46484375,29452.328125,820718.0,29152.310546875
2016-04-22,29357.474609375,28740.919921875,29357.474609375,28883.201171875,565764.0,28588.98046875
2016-04-25,30495.728515625,27934.65625,30021.45703125,28219.220703125,1511410.0,27931.763671875
2016-04-26,28219.220703125,27270.67578125,28171.79296875,27507.810546875,1212153.0,27227.599609375
2016-04-27,28029.51171875,27507.810546875,27650.09375,27555.23828125,431586.0,27274.544921875
2016-04-28,27839.802734375,27507.810546875,27602.666015625,27555.23828125,315870.0,27274.544921875
2016-04-29,27792.375,27365.529296875,27555.23828125,27697.51953125,418487.0,27415.376953125
2016-05-02,27887.228515625,27318.1015625,27839.802734375,27412.95703125,302697.0,27133.712890625
2016-05-03,28171.79296875,27602.666015625,27602.666015625,27982.083984375,386160.0,27697.04296875
2016-05-04,28029.51171875,27650.09375,27982.083984375,27697.51953125,298781.0,27415.376953125
2016-05-09,27982.083984375,27080.966796875,27744.947265625,27128.392578125,435287.0,26852.046875
2016-05-10,27602.666015625,26748.974609375,26843.830078125,27555.23828125,312399.0,27274.544921875
2016-05-11,27602.666015625,27033.5390625,27555.23828125,27318.1015625,300756.0,27039.82421875
2016-05-12,27365.529296875,26796.40234375,26891.2578125,27033.5390625,362167.0,26758.158203125
2016-05-13,27934.65625,27033.5390625,27033.5390625,27934.65625,433022.0,27650.09765625
2016-05-16,28171.79296875,27697.51953125,28029.51171875,27697.51953125,207163.0,27415.376953125
2016-05-17,28266.646484375,27080.966796875,28124.365234375,27175.8203125,416824.0,26898.990234375
2016-05-18,27412.95703125,26938.68359375,27175.8203125,26938.68359375,254554.0,26664.26953125
2016-05-19,27080.966796875,25895.28515625,27033.5390625,26132.419921875,489360.0,25866.220703125
2016-05-20,26227.275390625,25658.1484375,25800.4296875,26084.994140625,315245.0,25819.27734375
2016-05-23,26322.12890625,25800.4296875,26084.994140625,26037.56640625,198177.0,25772.333984375
2016-05-24,25942.7109375,25421.01171875,25800.4296875,25468.439453125,292746.0,25209.001953125
2016-05-25,25847.857421875,25373.583984375,25658.1484375,25373.583984375,286754.0,25115.11328125
2016-05-26,25515.8671875,25326.158203125,25421.01171875,25326.158203125,197676.0,25068.169921875
2016-05-27,26084.994140625,25278.73046875,25421.01171875,25942.7109375,300584.0,25678.443359375
2016-05-30,26227.275390625,25705.576171875,25942.7109375,25705.576171875,231916.0,25443.72265625
2016-05-31,26416.984375,25753.001953125,25847.857421875,26274.703125,415520.0,26007.0546875
2016-06-01,26322.12890625,25705.576171875,26274.703125,25895.28515625,297211.0,25631.501953125
2016-06-02,26132.419921875,25705.576171875,25847.857421875,25753.001953125,187742.0,25490.66796875
2016-06-03,25942.7109375,25705.576171875,25895.28515625,25705.576171875,140934.0,25443.72265625
2016-06-07,26084.994140625,25515.8671875,25800.4296875,25895.28515625,282256.0,25631.501953125
2016-06-08,26464.412109375,25563.29296875,25800.4296875,26416.984375,282001.0,26147.884765625
2016-06-09,26606.693359375,25895.28515625,26274.703125,25942.7109375,582857.0,25678.443359375
2016-06-10,26369.556640625,25895.28515625,25895.28515625,26227.275390625,185849.0,25960.109375
2016-06-13,25800.4296875,25183.875,25610.720703125,25373.583984375,424980.0,25115.11328125
2016-06-14,25468.439453125,24757.029296875,25231.302734375,25041.59375,326818.0,24786.505859375
2016-06-15,25089.021484375,24662.17578125,25041.59375,24757.029296875,241441.0,24504.83984375
2016-06-16,25041.59375,24187.90234375,24757.029296875,24282.7578125,280307.0,24035.400390625
2016-06-17,25041.59375,24282.7578125,24282.7578125,24851.884765625,192062.0,24598.728515625
2016-06-20,26084.994140625,24946.73828125,24994.166015625,26084.994140625,352010.0,25819.27734375
2016-06-21,26227.275390625,25658.1484375,26132.419921875,25658.1484375,224387.0,25396.779296875
2016-06-22,25847.857421875,25326.158203125,25658.1484375,25373.583984375,154751.0,25115.11328125
2016-06-23,25563.29296875,24946.73828125,25373.583984375,25231.302734375,218482.0,24974.28125
2016-06-24,25515.8671875,23713.630859375,25421.01171875,24472.466796875,657459.0,24223.17578125
2016-06-27,24282.7578125,23666.203125,23903.33984375,24282.7578125,409399.0,24035.400390625
2016-06-28,24425.0390625,23903.33984375,24045.62109375,24140.4765625,200708.0,23894.56640625
2016-06-29,24709.603515625,24235.330078125,24425.0390625,24662.17578125,157946.0,24410.953125
2016-06-30,24899.3125,24377.611328125,24709.603515625,24614.748046875,165948.0,24364.0078125
2016-07-01,24804.45703125,24519.89453125,24567.3203125,24662.17578125,159745.0,24410.953125
2016-07-04,24899.3125,24614.748046875,24709.603515625,24614.748046875,150699.0,24364.0078125
2016-07-05,24757.029296875,24187.90234375,24614.748046875,24330.185546875,240436.0,24082.345703125
2016-07-06,24377.611328125,24045.62109375,24377.611328125,24045.62109375,177425.0,23800.677734375
2016-07-07,24377.611328125,24093.048828125,24140.4765625,24235.330078125,110439.0,23988.455078125
2016-07-08,24472.466796875,23713.630859375,24282.7578125,24045.62109375,169007.0,23800.677734375
2016-07-11,24519.89453125,23855.912109375,24377.611328125,24377.611328125,169879.0,24129.287109375
2016-07-12,24662.17578125,24330.185546875,24567.3203125,24377.611328125,155042.0,24129.287109375
2016-07-13,24899.3125,24472.466796875,24472.466796875,24519.89453125,292061.0,24270.12109375
2016-07-14,24851.884765625,24377.611328125,24425.0390625,24472.466796875,260706.0,24223.17578125
2016-07-15,25610.720703125,24709.603515625,24757.029296875,25421.01171875,596618.0,25162.05859375
2016-07-18,25990.138671875,25231.302734375,25231.302734375,25753.001953125,280067.0,25490.66796875
2016-07-19,25895.28515625,25326.158203125,25753.001953125,25847.857421875,234004.0,25584.556640625
2016-07-20,25895.28515625,25468.439453125,25847.857421875,25515.8671875,184431.0,25255.947265625
2016-07-21,26084.994140625,25468.439453125,25705.576171875,26084.994140625,246504.0,25819.27734375
2016-07-22,26037.56640625,25610.720703125,25990.138671875,25847.857421875,187498.0,25584.556640625
2016-07-25,25942.7109375,25515.8671875,25847.857421875,25942.7109375,215399.0,25678.443359375
2016-07-26,25847.857421875,25278.73046875,25705.576171875,25563.29296875,210092.0,25302.888671875
2016-07-27,26132.419921875,25468.439453125,25563.29296875,25942.7109375,197763.0,25678.443359375
2016-07-28,26986.111328125,25942.7109375,25942.7109375,26986.111328125,812668.0,26711.21484375
2016-07-29,27128.392578125,26559.265625,26891.2578125,27033.5390625,289060.0,26758.158203125
2016-08-01,27555.23828125,26748.974609375,27033.5390625,27460.384765625,517132.0,27180.658203125
2016-08-02,28029.51171875,27365.529296875,27365.529296875,27792.375,660475.0,27509.265625
2016-08-03,27650.09375,26891.2578125,27507.810546875,27175.8203125,352019.0,26898.990234375
2016-08-04,27128.392578125,26274.703125,26986.111328125,26701.546875,317656.0,26429.548828125
2016-08-05,27080.966796875,26559.265625,26559.265625,26606.693359375,197690.0,26335.662109375
2016-08-08,27223.248046875,26559.265625,26843.830078125,26701.546875,230724.0,26429.548828125
2016-08-09,26986.111328125,26511.837890625,26796.40234375,26938.68359375,178129.0,26664.26953125
2016-08-10,28076.9375,27080.966796875,27223.248046875,28076.9375,811984.0,27790.9296875
2016-08-11,28835.775390625,27887.228515625,28076.9375,28835.775390625,1043321.0,28542.037109375
2016-08-12,29784.3203125,28551.2109375,28835.775390625,29689.46484375,1255164.0,29387.03125
2016-08-16,29831.74609375,29215.193359375,29736.892578125,29310.046875,496252.0,29011.478515625
2016-08-17,29310.046875,28029.51171875,29215.193359375,28408.9296875,533201.0,28119.5390625
2016-08-18,29357.474609375,28266.646484375,28551.2109375,28408.9296875,373739.0,28119.5390625
2016-08-19,29072.91015625,28408.9296875,28408.9296875,28835.775390625,382830.0,28542.037109375
2016-08-22,28978.056640625,28029.51171875,28978.056640625,28740.919921875,327081.0,28448.146484375
2016-08-23,28361.501953125,25990.138671875,28266.646484375,26606.693359375,1720788.0,26335.662109375
2016-08-24,27223.248046875,26274.703125,26701.546875,27128.392578125,462349.0,26852.046875
2016-08-25,27365.529296875,26559.265625,27223.248046875,26748.974609375,364823.0,26476.494140625
2016-08-26,27934.65625,26843.830078125,27223.248046875,27697.51953125,610966.0,27415.376953125
2016-08-29,27792.375,27033.5390625,27555.23828125,27602.666015625,399619.0,27321.490234375
2016-08-30,30021.45703125,27033.5390625,27602.666015625,29499.755859375,2157182.0,29199.25390625
2016-08-31,31207.13671875,29736.892578125,30400.875,29926.6015625,1375931.0,29621.751953125
2016-09-01,32914.51953125,30211.166015625,30448.30078125,32772.23828125,2818626.0,32438.400390625
2016-09-02,33483.64453125,32013.400390625,33104.2265625,33199.08203125,1615407.0,32860.8984375
2016-09-05,33104.2265625,31728.837890625,32345.392578125,32535.1015625,1658020.0,32203.6796875
2016-09-06,32582.52734375,30685.4375,31207.13671875,32108.255859375,2334641.0,31781.18359375
2016-09-07,32772.23828125,31918.546875,32724.810546875,32013.400390625,687626.0,31687.294921875
2016-09-08,33625.9296875,32060.828125,33246.51171875,32629.955078125,1269516.0,32297.56640625
2016-09-09,32582.52734375,30875.146484375,32582.52734375,31301.9921875,939280.0,30983.130859375
2016-09-12,31539.12890625,30306.01953125,30827.71875,30495.728515625,544679.0,30185.08203125
2016-09-13,30922.57421875,29736.892578125,30780.29296875,30400.875,454492.0,30091.193359375
2016-09-19,30685.4375,29689.46484375,29974.029296875,30543.15625,410707.0,30232.02734375
2016-09-20,31017.427734375,29879.173828125,30163.73828125,30685.4375,339624.0,30372.857421875
2016-09-21,31112.283203125,30116.310546875,30353.447265625,30543.15625,402840.0,30232.02734375
2016-09-22,32535.1015625,30970.001953125,31017.427734375,32203.109375,904992.0,31875.0703125
2016-09-23,32629.955078125,32013.400390625,32203.109375,32108.255859375,383152.0,31781.18359375
2016-09-26,32203.109375,31349.419921875,32108.255859375,31539.12890625,325999.0,31217.8515625
2016-09-27,33104.2265625,31871.119140625,31871.119140625,32914.51953125,852350.0,32579.232421875
2016-09-28,33863.0625,31965.974609375,32203.109375,33815.63671875,1175769.0,33471.16796875
2016-09-29,33957.91796875,33199.08203125,33625.9296875,33625.9296875,421507.0,33283.39453125
2016-09-30,33625.9296875,32819.6640625,33625.9296875,33151.65625,419251.0,32813.953125
2016-10-04,33199.08203125,31633.982421875,33104.2265625,31871.119140625,594951.0,31546.4609375
2016-10-05,31918.546875,31064.85546875,31918.546875,31254.564453125,452480.0,30936.1875
2016-10-06,31349.419921875,30211.166015625,30922.57421875,30353.447265625,606267.0,30044.248046875
2016-10-07,31112.283203125,30021.45703125,30068.8828125,30827.71875,406156.0,30513.689453125
2016-10-10,31207.13671875,30543.15625,31207.13671875,30590.583984375,219713.0,30278.970703125
2016-10-11,31539.12890625,30495.728515625,31017.427734375,30732.865234375,462878.0,30419.802734375
2016-10-12,31396.845703125,30400.875,30448.30078125,31349.419921875,305016.0,31030.076171875
2016-10-13,31539.12890625,30970.001953125,31301.9921875,30970.001953125,283962.0,30654.5234375
2016-10-14,31254.564453125,30353.447265625,30970.001953125,30353.447265625,322430.0,30044.248046875
2016-10-17,30638.009765625,29499.755859375,30353.447265625,30211.166015625,348012.0,29903.416015625
2016-10-18,30211.166015625,29215.193359375,30163.73828125,29499.755859375,532437.0,29199.25390625
2016-10-19,29926.6015625,29357.474609375,29547.18359375,29642.037109375,322616.0,29340.0859375
2016-10-20,30590.583984375,29689.46484375,30068.8828125,29689.46484375,483099.0,29387.03125
2016-10-21,30306.01953125,29499.755859375,29499.755859375,29879.173828125,248658.0,29574.806640625
2016-10-24,30590.583984375,30163.73828125,30353.447265625,30495.728515625,211904.0,30185.08203125
2016-10-25,30543.15625,29974.029296875,30353.447265625,30068.8828125,425043.0,29762.58203125
2016-10-26,30590.583984375,28930.62890625,30590.583984375,29357.474609375,536949.0,29058.421875
2016-10-27,30732.865234375,29357.474609375,29357.474609375,30163.73828125,399354.0,29856.47265625
2016-10-28,30448.30078125,29404.90234375,30116.310546875,30306.01953125,243442.0,29997.3046875
2016-10-31,30400.875,29879.173828125,30068.8828125,30353.447265625,194129.0,30044.248046875
2016-11-01,30732.865234375,30068.8828125,30638.009765625,30258.591796875,218872.0,29950.359375
2016-11-02,30638.009765625,29547.18359375,30400.875,29642.037109375,222839.0,29340.0859375
2016-11-03,30068.8828125,29499.755859375,29594.611328125,29784.3203125,207686.0,29480.919921875
2016-11-04,29926.6015625,29499.755859375,29784.3203125,29689.46484375,87265.0,29387.03125
2016-11-07,30211.166015625,29310.046875,30021.45703125,29642.037109375,167548.0,29340.0859375
2016-11-08,30353.447265625,29452.328125,30353.447265625,30163.73828125,251802.0,29856.47265625
2016-11-09,30448.30078125,28456.357421875,30353.447265625,29215.193359375,495509.0,28917.58984375
2016-11-10,29879.173828125,29120.337890625,29879.173828125,29120.337890625,283961.0,28823.701171875
2016-11-11,29120.337890625,27365.529296875,28978.056640625,27460.384765625,890861.0,27180.658203125
2016-11-14,28076.9375,27128.392578125,27270.67578125,27982.083984375,315865.0,27697.04296875
2016-11-15,28788.34765625,28219.220703125,28314.07421875,28551.2109375,413190.0,28260.37109375
2016-11-16,28740.919921875,28314.07421875,28598.638671875,28598.638671875,258929.0,28307.31640625
2016-11-17,28788.34765625,28219.220703125,28456.357421875,28598.638671875,165340.0,28307.31640625
2016-11-18,28930.62890625,27887.228515625,28456.357421875,28930.62890625,406040.0,28635.92578125
2016-11-21,29072.91015625,28646.06640625,28883.201171875,28930.62890625,255811.0,28635.92578125
2016-11-22,28930.62890625,28551.2109375,28740.919921875,28930.62890625,173420.0,28635.92578125
2016-11-23,30163.73828125,28930.62890625,29025.484375,29642.037109375,496345.0,29340.0859375
2016-11-24,29784.3203125,29025.484375,29736.892578125,29262.619140625,263184.0,28964.533203125
2016-11-25,29499.755859375,28788.34765625,29120.337890625,29262.619140625,162422.0,28964.533203125
2016-11-28,29310.046875,28503.783203125,28978.056640625,29072.91015625,251779.0,28776.7578125
2016-11-29,29499.755859375,29025.484375,29167.765625,29120.337890625,258750.0,28823.701171875
2016-11-30,30116.310546875,29215.193359375,29215.193359375,29642.037109375,514433.0,29340.0859375
2016-12-01,29310.046875,28646.06640625,28788.34765625,28740.919921875,499356.0,28448.146484375
2016-12-02,29072.91015625,28266.646484375,28693.4921875,28835.775390625,245328.0,28542.037109375
2016-12-05,28930.62890625,28456.357421875,28835.775390625,28456.357421875,200995.0,28166.484375
2016-12-06,28693.4921875,28029.51171875,28551.2109375,28456.357421875,306637.0,28166.484375
2016-12-07,28551.2109375,27365.529296875,28551.2109375,27555.23828125,418938.0,27274.544921875
2016-12-08,27792.375,27128.392578125,27697.51953125,27792.375,514298.0,27509.265625
2016-12-09,28029.51171875,27365.529296875,27555.23828125,27982.083984375,273019.0,27697.04296875
2016-12-12,28124.365234375,27412.95703125,28076.9375,27555.23828125,330182.0,27274.544921875
2016-12-13,28076.9375,27270.67578125,27697.51953125,27982.083984375,599789.0,27697.04296875
2016-12-14,28551.2109375,27839.802734375,27934.65625,28361.501953125,408888.0,28072.59375
2016-12-15,28503.783203125,28124.365234375,28314.07421875,28314.07421875,194856.0,28025.650390625
2016-12-16,28314.07421875,27602.666015625,28124.365234375,27982.083984375,272225.0,27697.04296875
2016-12-19,27839.802734375,27365.529296875,27792.375,27412.95703125,263838.0,27133.712890625
2016-12-20,27697.51953125,27365.529296875,27555.23828125,27602.666015625,175408.0,27321.490234375
2016-12-21,27650.09375,27270.67578125,27460.384765625,27270.67578125,195619.0,26992.87890625
2016-12-22,27555.23828125,27175.8203125,27223.248046875,27555.23828125,267446.0,27274.544921875
2016-12-23,27460.384765625,27223.248046875,27270.67578125,27270.67578125,207746.0,26992.87890625
2016-12-26,27412.95703125,27080.966796875,27080.966796875,27318.1015625,253227.0,27039.82421875
2016-12-27,27555.23828125,27175.8203125,27223.248046875,27223.248046875,125306.0,26945.935546875
2016-12-28,27223.248046875,26748.974609375,27128.392578125,26938.68359375,210266.0,26664.26953125
2016-12-29,26843.830078125,25847.857421875,26606.693359375,25942.7109375,582703.0,25678.443359375
2017-01-02,26084.994140625,25278.73046875,25942.7109375,25373.583984375,403465.0,25115.11328125
2017-01-03,25705.576171875,25326.158203125,25421.01171875,25705.576171875,445539.0,25443.72265625
2017-01-04,25705.576171875,25231.302734375,25705.576171875,25658.1484375,469144.0,25396.779296875
2017-01-05,26084.994140625,25610.720703125,25610.720703125,25990.138671875,678933.0,25725.388671875
2017-01-06,25658.1484375,24614.748046875,24757.029296875,25421.01171875,2509318.0,25162.05859375
2017-01-09,25326.158203125,24519.89453125,25278.73046875,24709.603515625,789756.0,24457.896484375
2017-01-10,24994.166015625,24519.89453125,24851.884765625,24709.603515625,400632.0,24457.896484375
2017-01-11,24994.166015625,24614.748046875,24804.45703125,24994.166015625,412053.0,24739.560546875
2017-01-12,25847.857421875,24899.3125,24994.166015625,25800.4296875,683506.0,25537.611328125
2017-01-13,25753.001953125,25278.73046875,25515.8671875,25705.576171875,390738.0,25443.72265625
2017-01-16,25990.138671875,25468.439453125,25847.857421875,25753.001953125,323263.0,25490.66796875
2017-01-17,25800.4296875,25515.8671875,25753.001953125,25563.29296875,244712.0,25302.888671875
2017-01-18,26132.419921875,25705.576171875,25705.576171875,25990.138671875,339902.0,25725.388671875
2017-01-19,26654.12109375,25847.857421875,25847.857421875,26464.412109375,656096.0,26194.830078125
2017-01-20,26606.693359375,26132.419921875,26559.265625,26559.265625,420546.0,26288.716796875
2017-01-23,26938.68359375,26179.84765625,26179.84765625,26938.68359375,593830.0,26664.26953125
2017-01-24,27000.0,26350.0,26700.0,26450.0,432065.0,26180.564453125
2017-01-25,26600.0,25800.0,26450.0,25900.0,285310.0,25636.166015625
2017-01-26,26550.0,25350.0,25950.0,26450.0,419953.0,26180.564453125
2017-01-31,26600.0,26000.0,26400.0,26350.0,262626.0,26081.583984375
2017-02-01,27000.0,26350.0,26500.0,27000.0,363021.0,26724.9609375
2017-02-02,27450.0,26750.0,27050.0,27150.0,299115.0,26873.43359375
2017-02-03,27350.0,26350.0,27300.0,26850.0,360592.0,26576.490234375
2017-02-06,26900.0,26400.0,26700.0,26450.0,194877.0,26180.564453125
2017-02-07,26950.0,26400.0,26450.0,26900.0,197581.0,26625.982421875
2017-02-08,26750.0,26450.0,26750.0,26600.0,242499.0,26329.03515625
2017-02-09,26950.0,26500.0,26500.0,26800.0,240182.0,26527.0
2017-02-10,27500.0,26850.0,27150.0,27500.0,405822.0,27219.869140625
2017-02-13,27650.0,27050.0,27500.0,27450.0,248072.0,27170.37890625
2017-02-14,27850.0,27300.0,27350.0,27800.0,297848.0,27516.8125
2017-02-15,28050.0,27250.0,27900.0,27300.0,351461.0,27021.90625
2017-02-16,27300.0,26400.0,27250.0,26550.0,597523.0,26279.546875
2017-02-17,26500.0,25950.0,26450.0,26400.0,611549.0,26131.07421875
2017-02-20,26800.0,26200.0,26350.0,26750.0,615934.0,26477.5078125
2017-02-21,27950.0,26600.0,26750.0,27850.0,1443824.0,27566.302734375
2017-02-22,28850.0,27800.0,27850.0,28400.0,1556792.0,28110.701171875
2017-02-23,29250.0,28150.0,28600.0,29100.0,920414.0,28803.5703125
2017-02-24,29200.0,28150.0,29000.0,28800.0,616767.0,28506.625
2017-02-27,29100.0,28200.0,28800.0,28450.0,299510.0,28160.19140625
2017-02-28,29000.0,27950.0,28300.0,28900.0,571059.0,28605.607421875
2017-03-02,29100.0,28150.0,29100.0,28300.0,532829.0,28011.720703125
2017-03-03,27900.0,26600.0,27850.0,26950.0,963489.0,26675.470703125
2017-03-06,27150.0,26200.0,26550.0,26900.0,713765.0,26625.982421875
2017-03-07,27250.0,26700.0,26900.0,27100.0,376243.0,26823.943359375
2017-03-08,26950.0,26350.0,26950.0,26800.0,671408.0,26527.0
2017-03-09,28250.0,26700.0,26750.0,28150.0,1168555.0,27863.248046875
2017-03-10,28600.0,27600.0,28150.0,27800.0,587569.0,27516.8125
2017-03-13,28250.0,27650.0,27850.0,28050.0,306265.0,27764.265625
2017-03-14,29550.0,28050.0,28100.0,29150.0,767683.0,28853.060546875
2017-03-15,29350.0,28400.0,29050.0,29200.0,512674.0,28902.55078125
2017-03-16,30200.0,29400.0,29450.0,29450.0,710095.0,29150.005859375
2017-03-17,29750.0,28850.0,29450.0,29750.0,492082.0,29446.94921875
2017-03-20,29950.0,29100.0,29750.0,29650.0,320070.0,29347.966796875
2017-03-21,31000.0,29650.0,29700.0,30900.0,1028182.0,30585.234375
2017-03-22,31000.0,30050.0,30600.0,30100.0,533265.0,29793.384765625
2017-03-23,31250.0,30350.0,30450.0,30700.0,765859.0,30387.271484375
2017-03-24,31250.0,30200.0,30200.0,30950.0,1034563.0,30634.7265625
2017-03-27,31550.0,30450.0,30750.0,31500.0,707225.0,31179.123046875
2017-03-28,31650.0,31100.0,31100.0,31550.0,1001175.0,31228.61328125
2017-03-29,32400.0,31300.0,31500.0,31750.0,943568.0,31426.57421875
2017-03-30,31750.0,30650.0,31700.0,30800.0,776289.0,30486.25390625
2017-03-31,31700.0,30750.0,30900.0,31550.0,625966.0,31228.61328125
2017-04-03,31700.0,30750.0,31700.0,31100.0,630671.0,30783.197265625
2017-04-04,31350.0,31000.0,31000.0,31100.0,432838.0,30783.197265625
2017-04-05,31250.0,30600.0,31100.0,30950.0,436059.0,30634.7265625
2017-04-06,30900.0,30300.0,30900.0,30550.0,425638.0,30238.80078125
2017-04-07,31200.0,30300.0,30750.0,30500.0,690220.0,30189.30859375
2017-04-10,30600.0,29400.0,30500.0,29850.0,763370.0,29545.931640625
2017-04-11,30650.0,29700.0,29700.0,30600.0,522979.0,30288.291015625
2017-04-12,30850.0,30150.0,30800.0,30150.0,516441.0,29842.875
2017-04-13,30750.0,30300.0,30450.0,30700.0,393846.0,30387.271484375
2017-04-14,30600.0,29750.0,30300.0,30000.0,409281.0,29694.40234375
2017-04-17,30650.0,30000.0,30000.0,30350.0,395225.0,30040.8359375
2017-04-18,30650.0,29500.0,30600.0,30050.0,798592.0,29743.892578125
2017-04-19,30150.0,29500.0,29950.0,29650.0,510776.0,29347.966796875
2017-04-20,30100.0,29500.0,29500.0,30000.0,345440.0,29694.40234375
2017-04-21,30800.0,29900.0,30150.0,30750.0,635051.0,30436.76171875
2017-04-24,31000.0,30550.0,30800.0,30850.0,509239.0,30535.744140625
2017-04-25,31050.0,30450.0,30950.0,31000.0,440791.0,30684.21484375
2017-04-26,31200.0,30700.0,31150.0,30950.0,429616.0,30634.7265625
2017-04-27,31350.0,30800.0,31100.0,31300.0,543329.0,30981.16015625
2017-04-28,31200.0,30500.0,31050.0,30650.0,477321.0,30337.78125
2017-05-02,31050.0,30550.0,30700.0,30850.0,308134.0,30535.744140625
2017-05-04,32950.0,31050.0,31050.0,32800.0,1689919.0,32465.880859375
2017-05-08,33000.0,32150.0,33000.0,32550.0,769791.0,32218.42578125
2017-05-10,32750.0,31800.0,32300.0,31900.0,897160.0,31575.048828125
2017-05-11,32450.0,31250.0,32200.0,31600.0,1013519.0,31278.103515625
2017-05-12,32600.0,31750.0,31950.0,32250.0,788731.0,31921.482421875
2017-05-15,32700.0,32000.0,32150.0,32200.0,490314.0,31871.9921875
2017-05-16,32500.0,31650.0,32150.0,32250.0,569346.0,31921.482421875
2017-05-17,32800.0,32200.0,32550.0,32750.0,621720.0,32416.390625
2017-05-18,33150.0,32150.0,32200.0,32700.0,734094.0,32366.8984375
2017-05-19,33650.0,32850.0,33050.0,33300.0,855733.0,32960.7890625
2017-05-22,33400.0,32700.0,33300.0,32950.0,595861.0,32614.353515625
2017-05-23,33500.0,32850.0,33200.0,33350.0,469839.0,33010.27734375
2017-05-24,34750.0,33400.0,33500.0,34450.0,1038894.0,34099.0703125
2017-05-25,35400.0,34300.0,34800.0,35250.0,804529.0,34890.921875
2017-05-26,36250.0,35200.0,35700.0,35500.0,1025325.0,35138.37890625
2017-05-29,35500.0,34700.0,35500.0,35050.0,765498.0,34692.9609375
2017-05-30,35550.0,35000.0,35100.0,35250.0,400282.0,34890.921875
2017-05-31,35700.0,34900.0,35350.0,35500.0,604928.0,35138.37890625
2017-06-01,35650.0,34550.0,35650.0,35100.0,587706.0,34742.44921875
2017-06-02,36350.0,35200.0,35350.0,36350.0,923363.0,35979.71875
2017-06-05,36850.0,35950.0,36550.0,36100.0,513173.0,35732.265625
2017-06-07,37500.0,36000.0,36000.0,37400.0,1025720.0,37019.0234375
2017-06-08,38000.0,36950.0,38000.0,37500.0,943968.0,37118.00390625
2017-06-09,38500.0,37550.0,37550.0,37950.0,630793.0,37563.421875
2017-06-12,37900.0,37000.0,37900.0,37200.0,532959.0,36821.05859375
2017-06-13,37900.0,36950.0,37000.0,37300.0,661554.0,36920.0390625
2017-06-14,37700.0,36950.0,37500.0,37700.0,745297.0,37315.96875
2017-06-15,37900.0,37100.0,37850.0,37200.0,399967.0,36821.05859375
2017-06-16,37250.0,36550.0,37200.0,36850.0,512828.0,36474.625
2017-06-19,38750.0,36750.0,36800.0,38750.0,1032867.0,38355.26953125
2017-06-20,39250.0,37750.0,39200.0,37950.0,771189.0,37563.421875
2017-06-21,38450.0,37500.0,38300.0,38000.0,731786.0,37612.91015625
2017-06-22,38950.0,37900.0,38300.0,38500.0,742648.0,38107.81640625
2017-06-23,39200.0,38350.0,38600.0,38500.0,459292.0,38107.81640625
2017-06-26,39150.0,37650.0,39150.0,37900.0,531947.0,37513.92578125
2017-06-27,38450.0,37700.0,37700.0,38250.0,375782.0,37860.36328125
2017-06-28,38400.0,37750.0,38150.0,38000.0,384878.0,37612.91015625
2017-06-29,38800.0,38050.0,38050.0,38700.0,511785.0,38305.77734375
2017-06-30,38900.0,38300.0,38650.0,38700.0,413112.0,38305.77734375
2017-07-03,39050.0,37100.0,38750.0,37500.0,791253.0,37118.00390625
2017-07-04,37650.0,35900.0,37550.0,36150.0,1522573.0,35781.75390625
2017-07-05,36800.0,35750.0,36150.0,36800.0,827345.0,36425.1328125
2017-07-06,37300.0,36500.0,37300.0,36700.0,623275.0,36326.15234375
